국가명,기준연월,소비건수
태국,202201,363.0
태국,202202,324.0
태국,202203,552.0
태국,202204,721.0
태국,202205,1027.0
태국,202206,1412.0
태국,202207,1906.0
태국,202208,1420.0
태국,202209,1415.0
태국,202210,2999.0
태국,202211,2413.0
태국,202212,2882.0
