,국가명,KTO카테고리소분류,소비건수비율
202601,미국,전체,24.58
202602,미국,전체,23.59
202603,미국,전체,20.95
202604,미국,전체,22.21
202605,미국,전체,21.3
202606,미국,전체,24.28
