국가명,기준연월,소비금액
태국,201901,502024.0
태국,201902,490076.0
태국,201903,439773.0
태국,201904,963486.0
태국,201905,784584.0
태국,201906,824503.0
태국,201907,718575.0
태국,201908,698262.0
태국,201909,600081.0
태국,201910,844064.0
태국,201911,855373.0
태국,201912,846892.0
