기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
201901,태국,약국,55.42
201901,태국,성형외과,16.01
201901,태국,피부과,11.62
201901,태국,대학/종합병원,10.68
201901,태국,치과,3.3
201901,태국,한의학과,1.73
201901,태국,안과,0.63
201901,태국,한약방,0.63
201902,태국,약국,51.57
201902,태국,성형외과,21.71
201902,태국,피부과,11.06
201902,태국,대학/종합병원,9.81
201902,태국,치과,3.55
201902,태국,한의학과,1.67
201902,태국,안과,0.63
201903,태국,약국,51.22
201903,태국,성형외과,18.99
201903,태국,피부과,13.41
201903,태국,대학/종합병원,10.28
201903,태국,치과,4.53
201903,태국,안과,0.87
201903,태국,한약방,0.7
201904,태국,약국,51.24
201904,태국,성형외과,26.4
201904,태국,피부과,9.21
201904,태국,대학/종합병원,7.97
201904,태국,치과,3.0
201904,태국,한의학과,1.35
201904,태국,안과,0.21
201904,태국,한약방,0.62
201905,태국,약국,51.08
201905,태국,성형외과,23.62
201905,태국,피부과,12.59
201905,태국,대학/종합병원,6.35
201905,태국,치과,3.24
201905,태국,한의학과,1.68
201905,태국,안과,0.84
201905,태국,한약방,0.6
201906,태국,약국,44.62
201906,태국,성형외과,28.55
201906,태국,피부과,9.69
201906,태국,대학/종합병원,12.08
201906,태국,치과,1.59
201906,태국,한의학과,1.59
201906,태국,안과,1.59
201906,태국,한약방,0.27
201907,태국,약국,52.58
201907,태국,성형외과,21.88
201907,태국,피부과,11.41
201907,태국,대학/종합병원,7.47
201907,태국,치과,4.35
201907,태국,한의학과,1.09
201907,태국,안과,0.95
201907,태국,한약방,0.27
201908,태국,약국,51.94
201908,태국,성형외과,22.38
201908,태국,피부과,7.32
201908,태국,대학/종합병원,10.76
201908,태국,치과,3.01
201908,태국,한의학과,3.73
201908,태국,안과,0.72
201908,태국,한약방,0.14
201909,태국,약국,58.13
201909,태국,성형외과,19.01
201909,태국,피부과,8.4
201909,태국,대학/종합병원,7.71
201909,태국,치과,4.27
201909,태국,한의학과,1.1
201909,태국,안과,0.69
201909,태국,한약방,0.69
201910,태국,약국,55.78
201910,태국,성형외과,22.02
201910,태국,피부과,7.34
201910,태국,대학/종합병원,9.08
201910,태국,치과,3.3
201910,태국,한의학과,1.19
201910,태국,안과,0.92
201910,태국,한약방,0.37
201911,태국,약국,57.59
201911,태국,성형외과,23.75
201911,태국,피부과,8.46
201911,태국,대학/종합병원,4.34
201911,태국,치과,3.47
201911,태국,한의학과,1.52
201911,태국,안과,0.54
201911,태국,한약방,0.33
201912,태국,약국,56.76
201912,태국,성형외과,22.49
201912,태국,피부과,9.42
201912,태국,대학/종합병원,6.19
201912,태국,치과,2.62
201912,태국,한의학과,1.48
201912,태국,안과,0.61
201912,태국,한약방,0.44
