국가명,기준연월,소비건수
일본,201801,4391.0
일본,201802,3332.0
일본,201803,4566.0
일본,201804,4597.0
일본,201805,4662.0
일본,201806,4717.0
일본,201807,4780.0
일본,201808,5253.0
일본,201809,4819.0
일본,201810,6055.0
일본,201811,6842.0
일본,201812,6667.0
