,국가명,KTO카테고리소분류,소비건수비율
201801,일본,전체,9.2
201802,일본,전체,8.06
201803,일본,전체,8.94
201804,일본,전체,8.09
201805,일본,전체,7.95
201806,일본,전체,8.19
201807,일본,전체,7.96
201808,일본,전체,9.77
201809,일본,전체,9.88
201810,일본,전체,9.41
201811,일본,전체,10.31
201812,일본,전체,10.74
