국가명,기준연월,소비금액
태국,202401,1545824.0
태국,202402,1715556.0
태국,202403,2355567.0
태국,202404,3961113.0
태국,202405,2595881.0
태국,202406,2321791.0
태국,202407,2322015.0
태국,202408,1530559.0
태국,202409,1981250.0
태국,202410,4264489.0
태국,202411,2960272.0
태국,202412,3136825.0
