국가명,기준연월,소비건수
태국,202401,2434.0
태국,202402,2348.0
태국,202403,3518.0
태국,202404,5942.0
태국,202405,4089.0
태국,202406,3149.0
태국,202407,2839.0
태국,202408,2386.0
태국,202409,2783.0
태국,202410,5607.0
태국,202411,4131.0
태국,202412,4462.0
