국가명,기준연월,소비금액
글로벌,202401,5.5132709E7
글로벌,202402,4.8045219E7
글로벌,202403,6.9652117E7
글로벌,202404,8.618958E7
글로벌,202405,8.7216712E7
글로벌,202406,8.8398388E7
글로벌,202407,8.2842742E7
글로벌,202408,8.0501089E7
글로벌,202409,9.5792311E7
글로벌,202410,1.20551071E8
글로벌,202411,1.15571305E8
글로벌,202412,1.08895977E8
