국가명,기준연월,소비건수
중국,202201,3120.0
중국,202202,3749.0
중국,202203,4819.0
중국,202204,4186.0
중국,202205,4437.0
중국,202206,4501.0
중국,202207,5431.0
중국,202208,6339.0
중국,202209,5972.0
중국,202210,7008.0
중국,202211,7550.0
중국,202212,11104.0
