기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202201,중국,성형외과,23.74
202201,중국,피부과,18.87
202201,중국,대학/종합병원,27.11
202201,중국,약국,6.56
202201,중국,치과,10.98
202201,중국,안과,8.22
202201,중국,한의학과,4.44
202201,중국,한약방,0.09
202202,중국,성형외과,19.99
202202,중국,피부과,25.78
202202,중국,대학/종합병원,26.19
202202,중국,약국,8.1
202202,중국,치과,8.89
202202,중국,안과,4.24
202202,중국,한의학과,6.73
202202,중국,한약방,0.08
202203,중국,성형외과,24.93
202203,중국,피부과,21.53
202203,중국,대학/종합병원,24.42
202203,중국,약국,12.31
202203,중국,치과,9.98
202203,중국,안과,0.27
202203,중국,한의학과,6.4
202203,중국,한약방,0.17
202204,중국,성형외과,20.8
202204,중국,피부과,22.48
202204,중국,대학/종합병원,22.76
202204,중국,약국,9.25
202204,중국,치과,15.65
202204,중국,안과,2.94
202204,중국,한의학과,6.1
202204,중국,한약방,0.01
202205,중국,성형외과,24.31
202205,중국,피부과,29.34
202205,중국,대학/종합병원,17.09
202205,중국,약국,8.1
202205,중국,치과,13.27
202205,중국,안과,0.91
202205,중국,한의학과,6.97
202205,중국,한약방,0.0
202206,중국,성형외과,29.74
202206,중국,피부과,24.35
202206,중국,대학/종합병원,17.56
202206,중국,약국,5.45
202206,중국,치과,17.41
202206,중국,안과,2.37
202206,중국,한의학과,3.07
202206,중국,한약방,0.04
202207,중국,성형외과,22.86
202207,중국,피부과,26.69
202207,중국,대학/종합병원,21.22
202207,중국,약국,8.61
202207,중국,치과,13.7
202207,중국,안과,3.95
202207,중국,한의학과,2.96
202207,중국,한약방,0.02
202208,중국,성형외과,25.51
202208,중국,피부과,33.5
202208,중국,대학/종합병원,17.31
202208,중국,약국,6.78
202208,중국,치과,9.66
202208,중국,안과,3.36
202208,중국,한의학과,3.84
202208,중국,한약방,0.03
202209,중국,성형외과,37.11
202209,중국,피부과,20.68
202209,중국,대학/종합병원,20.0
202209,중국,약국,8.6
202209,중국,치과,9.42
202209,중국,안과,1.14
202209,중국,한의학과,3.04
202209,중국,한약방,0.02
202210,중국,성형외과,25.19
202210,중국,피부과,28.3
202210,중국,대학/종합병원,23.73
202210,중국,약국,7.79
202210,중국,치과,10.04
202210,중국,안과,0.92
202210,중국,한의학과,3.99
202210,중국,한약방,0.04
202211,중국,성형외과,29.63
202211,중국,피부과,30.44
202211,중국,대학/종합병원,15.86
202211,중국,약국,6.61
202211,중국,치과,9.99
202211,중국,안과,3.62
202211,중국,한의학과,3.82
202211,중국,한약방,0.04
202212,중국,성형외과,31.71
202212,중국,피부과,25.93
202212,중국,대학/종합병원,16.08
202212,중국,약국,13.38
202212,중국,치과,7.72
202212,중국,안과,3.63
202212,중국,한의학과,1.51
202212,중국,한약방,0.04
