,국가명,KTO카테고리소분류,소비건수비율
202201,중국,전체,7.87
202202,중국,전체,9.46
202203,중국,전체,9.73
202204,중국,전체,7.09
202205,중국,전체,6.0
202206,중국,전체,5.34
202207,중국,전체,5.52
202208,중국,전체,6.93
202209,중국,전체,6.58
202210,중국,전체,6.49
202211,중국,전체,7.11
202212,중국,전체,10.43
