기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202201,중국,약국,46.87
202201,중국,대학/종합병원,23.53
202201,중국,피부과,8.54
202201,중국,성형외과,2.94
202201,중국,치과,8.7
202201,중국,한의학과,7.51
202201,중국,안과,1.8
202201,중국,한약방,0.1
202202,중국,약국,51.88
202202,중국,대학/종합병원,23.29
202202,중국,피부과,7.11
202202,중국,성형외과,4.13
202202,중국,치과,7.04
202202,중국,한의학과,4.89
202202,중국,안과,1.46
202202,중국,한약방,0.2
202203,중국,약국,59.31
202203,중국,대학/종합병원,18.43
202203,중국,피부과,8.03
202203,중국,성형외과,3.59
202203,중국,치과,5.53
202203,중국,한의학과,3.88
202203,중국,안과,1.08
202203,중국,한약방,0.15
202204,중국,약국,53.9
202204,중국,대학/종합병원,19.34
202204,중국,피부과,8.33
202204,중국,성형외과,3.75
202204,중국,치과,7.87
202204,중국,한의학과,4.74
202204,중국,안과,1.91
202204,중국,한약방,0.15
202205,중국,약국,49.97
202205,중국,대학/종합병원,22.45
202205,중국,피부과,9.89
202205,중국,성형외과,3.72
202205,중국,치과,7.66
202205,중국,한의학과,4.83
202205,중국,안과,1.42
202205,중국,한약방,0.08
202206,중국,약국,48.49
202206,중국,대학/종합병원,22.38
202206,중국,피부과,9.35
202206,중국,성형외과,4.35
202206,중국,치과,8.13
202206,중국,한의학과,5.3
202206,중국,안과,1.84
202206,중국,한약방,0.15
202207,중국,약국,52.03
202207,중국,대학/종합병원,22.18
202207,중국,피부과,8.76
202207,중국,성형외과,4.48
202207,중국,치과,7.36
202207,중국,한의학과,3.85
202207,중국,안과,1.22
202207,중국,한약방,0.13
202208,중국,약국,51.89
202208,중국,대학/종합병원,23.43
202208,중국,피부과,9.56
202208,중국,성형외과,4.52
202208,중국,치과,5.37
202208,중국,한의학과,3.88
202208,중국,안과,1.18
202208,중국,한약방,0.18
202209,중국,약국,55.14
202209,중국,대학/종합병원,22.57
202209,중국,피부과,8.3
202209,중국,성형외과,3.83
202209,중국,치과,5.79
202209,중국,한의학과,3.32
202209,중국,안과,0.83
202209,중국,한약방,0.22
202210,중국,약국,55.76
202210,중국,대학/종합병원,21.03
202210,중국,피부과,9.86
202210,중국,성형외과,3.67
202210,중국,치과,5.23
202210,중국,한의학과,3.21
202210,중국,안과,0.9
202210,중국,한약방,0.34
202211,중국,약국,54.92
202211,중국,대학/종합병원,19.36
202211,중국,피부과,10.62
202211,중국,성형외과,4.08
202211,중국,치과,6.25
202211,중국,한의학과,3.26
202211,중국,안과,1.19
202211,중국,한약방,0.32
202212,중국,약국,66.65
202212,중국,대학/종합병원,15.77
202212,중국,피부과,7.39
202212,중국,성형외과,3.61
202212,중국,치과,3.54
202212,중국,한의학과,1.79
202212,중국,안과,0.89
202212,중국,한약방,0.36
