국가명,기준연월,소비금액
중국,202201,750210.0
중국,202202,1493407.0
중국,202203,1144648.0
중국,202204,1107174.0
중국,202205,1530586.0
중국,202206,1937931.0
중국,202207,1976537.0
중국,202208,2020399.0
중국,202209,1399303.0
중국,202210,1595235.0
중국,202211,2064026.0
중국,202212,3063674.0
