국가명,기준연월,소비금액
대만,201801,80470.0
대만,201802,123282.0
대만,201803,98425.0
대만,201804,193129.0
대만,201805,41750.0
대만,201806,77846.0
대만,201807,94839.0
대만,201808,114565.0
대만,201809,163231.0
대만,201810,96621.0
대만,201811,127860.0
대만,201812,166878.0
