국가명,기준연월,소비건수
대만,201801,294.0
대만,201802,311.0
대만,201803,358.0
대만,201804,379.0
대만,201805,292.0
대만,201806,422.0
대만,201807,380.0
대만,201808,380.0
대만,201809,413.0
대만,201810,485.0
대만,201811,417.0
대만,201812,491.0
