,국가명,KTO카테고리소분류,소비금액비율
201801,대만,전체,0.39
201802,대만,전체,0.67
201803,대만,전체,0.41
201804,대만,전체,0.73
201805,대만,전체,0.16
201806,대만,전체,0.31
201807,대만,전체,0.38
201808,대만,전체,0.5
201809,대만,전체,0.75
201810,대만,전체,0.35
201811,대만,전체,0.41
201812,대만,전체,0.62
