국가명,기준연월,소비금액
중국,2018,1.25169734E8
중국,2019,1.61237967E8
중국,2020,4.9313447E7
중국,2021,1.6075096E7
중국,2022,2.008313E7
중국,2023,6.5038377E7
중국,2024,1.28442133E8
중국,2025,2.24754591E8
중국,2026,2.77505278E8
