,국가명,KTO카테고리소분류,소비금액비율
201901,미국,전체,15.52
201902,미국,전체,15.73
201903,미국,전체,15.65
201904,미국,전체,14.95
201905,미국,전체,16.28
201906,미국,전체,18.95
201907,미국,전체,18.09
201908,미국,전체,17.6
201909,미국,전체,17.24
201910,미국,전체,16.88
201911,미국,전체,14.43
201912,미국,전체,14.38
