기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
201901,미국,약국,43.41
201901,미국,대학/종합병원,26.55
201901,미국,피부과,8.93
201901,미국,치과,10.05
201901,미국,한의학과,5.63
201901,미국,성형외과,3.39
201901,미국,안과,2.01
201901,미국,한약방,0.03
201902,미국,약국,41.81
201902,미국,대학/종합병원,27.42
201902,미국,피부과,9.43
201902,미국,치과,10.02
201902,미국,한의학과,6.1
201902,미국,성형외과,3.18
201902,미국,안과,2.01
201902,미국,한약방,0.05
201903,미국,약국,44.04
201903,미국,대학/종합병원,25.16
201903,미국,피부과,9.09
201903,미국,치과,10.25
201903,미국,한의학과,5.76
201903,미국,성형외과,3.4
201903,미국,안과,2.21
201903,미국,한약방,0.09
201904,미국,약국,43.89
201904,미국,대학/종합병원,24.46
201904,미국,피부과,9.46
201904,미국,치과,9.59
201904,미국,한의학과,6.16
201904,미국,성형외과,4.0
201904,미국,안과,2.34
201904,미국,한약방,0.1
201905,미국,약국,43.65
201905,미국,대학/종합병원,23.43
201905,미국,피부과,10.41
201905,미국,치과,10.12
201905,미국,한의학과,6.23
201905,미국,성형외과,3.65
201905,미국,안과,2.41
201905,미국,한약방,0.1
201906,미국,약국,43.62
201906,미국,대학/종합병원,22.17
201906,미국,피부과,11.17
201906,미국,치과,10.32
201906,미국,한의학과,6.12
201906,미국,성형외과,3.65
201906,미국,안과,2.9
201906,미국,한약방,0.06
201907,미국,약국,42.95
201907,미국,대학/종합병원,23.28
201907,미국,피부과,11.09
201907,미국,치과,10.48
201907,미국,한의학과,6.2
201907,미국,성형외과,3.3
201907,미국,안과,2.58
201907,미국,한약방,0.12
201908,미국,약국,44.17
201908,미국,대학/종합병원,23.39
201908,미국,피부과,10.4
201908,미국,치과,10.32
201908,미국,한의학과,5.79
201908,미국,성형외과,3.37
201908,미국,안과,2.48
201908,미국,한약방,0.08
201909,미국,약국,46.17
201909,미국,대학/종합병원,23.64
201909,미국,피부과,9.57
201909,미국,치과,9.23
201909,미국,한의학과,5.63
201909,미국,성형외과,3.52
201909,미국,안과,2.18
201909,미국,한약방,0.07
201910,미국,약국,45.19
201910,미국,대학/종합병원,23.3
201910,미국,피부과,9.36
201910,미국,치과,9.66
201910,미국,한의학과,6.04
201910,미국,성형외과,4.06
201910,미국,안과,2.33
201910,미국,한약방,0.07
201911,미국,약국,45.42
201911,미국,대학/종합병원,23.56
201911,미국,피부과,9.88
201911,미국,치과,9.61
201911,미국,한의학과,5.5
201911,미국,성형외과,3.87
201911,미국,안과,2.09
201911,미국,한약방,0.06
201912,미국,약국,46.28
201912,미국,대학/종합병원,21.73
201912,미국,피부과,10.6
201912,미국,치과,9.59
201912,미국,한의학과,5.59
201912,미국,성형외과,3.97
201912,미국,안과,2.17
201912,미국,한약방,0.08
