국가명,기준연월,소비건수
미국,201901,19031.0
미국,201902,15107.0
미국,201903,19810.0
미국,201904,23583.0
미국,201905,26408.0
미국,201906,26310.0
미국,201907,29002.0
미국,201908,23800.0
미국,201909,22326.0
미국,201910,27236.0
미국,201911,25016.0
미국,201912,25799.0
