,국가명,KTO카테고리소분류,소비건수비율
201901,미국,전체,31.85
201902,미국,전체,31.02
201903,미국,전체,31.06
201904,미국,전체,29.83
201905,미국,전체,32.81
201906,미국,전체,34.86
201907,미국,전체,36.0
201908,미국,전체,33.45
201909,미국,전체,32.13
201910,미국,전체,31.73
201911,미국,전체,30.66
201912,미국,전체,30.48
