국가명,기준연월,소비금액
글로벌,202101,7713895.0
글로벌,202102,6545151.0
글로벌,202103,8395557.0
글로벌,202104,8181593.0
글로벌,202105,8523223.0
글로벌,202106,1.0623079E7
글로벌,202107,1.1411046E7
글로벌,202108,1.0337755E7
글로벌,202109,9508709.0
글로벌,202110,1.0943548E7
글로벌,202111,1.1306648E7
글로벌,202112,1.0319306E7
