국가명,기준연월,소비금액
일본,202101,485323.0
일본,202102,493430.0
일본,202103,644103.0
일본,202104,497883.0
일본,202105,585748.0
일본,202106,557798.0
일본,202107,553861.0
일본,202108,647792.0
일본,202109,650490.0
일본,202110,646581.0
일본,202111,758378.0
일본,202112,686803.0
