국가명,기준연월,소비건수
일본,202101,2725.0
일본,202102,2519.0
일본,202103,3174.0
일본,202104,2879.0
일본,202105,3020.0
일본,202106,3434.0
일본,202107,3196.0
일본,202108,3605.0
일본,202109,3544.0
일본,202110,3641.0
일본,202111,4019.0
일본,202112,3959.0
