,국가명,KTO카테고리소분류,소비금액비율
202601,일본,전체,16.5
202602,일본,전체,17.71
202603,일본,전체,15.2
202604,일본,전체,11.85
202605,일본,전체,13.13
202606,일본,전체,13.69
