국가명,기준연월,소비금액
홍콩,201801,413616.0
홍콩,201802,427960.0
홍콩,201803,648121.0
홍콩,201804,682354.0
홍콩,201805,508735.0
홍콩,201806,579368.0
홍콩,201807,650081.0
홍콩,201808,581207.0
홍콩,201809,601814.0
홍콩,201810,671381.0
홍콩,201811,609327.0
홍콩,201812,738856.0
