,국가명,KTO카테고리소분류,소비금액비율
201801,홍콩,전체,2.0
201802,홍콩,전체,2.33
201803,홍콩,전체,2.67
201804,홍콩,전체,2.59
201805,홍콩,전체,1.96
201806,홍콩,전체,2.34
201807,홍콩,전체,2.59
201808,홍콩,전체,2.54
201809,홍콩,전체,2.78
201810,홍콩,전체,2.43
201811,홍콩,전체,1.94
201812,홍콩,전체,2.74
