국가명,기준연월,소비건수
홍콩,201801,954.0
홍콩,201802,1030.0
홍콩,201803,1038.0
홍콩,201804,1342.0
홍콩,201805,1205.0
홍콩,201806,1189.0
홍콩,201807,1535.0
홍콩,201808,1228.0
홍콩,201809,1082.0
홍콩,201810,1218.0
홍콩,201811,1176.0
홍콩,201812,1533.0
