국가명,기준연월,소비금액
대만,202501,1.0358978E7
대만,202502,1.0235611E7
대만,202503,1.5955369E7
대만,202504,1.5602086E7
대만,202505,1.6564017E7
대만,202506,1.6475399E7
대만,202507,1.4019911E7
대만,202508,1.6719868E7
대만,202509,2.473134E7
대만,202510,2.2105726E7
대만,202511,2.9304517E7
대만,202512,3.9680474E7
