국가명,기준연월,소비건수
글로벌,201801,47707.0
글로벌,201802,41331.0
글로벌,201803,51050.0
글로벌,201804,56845.0
글로벌,201805,58669.0
글로벌,201806,57580.0
글로벌,201807,60083.0
글로벌,201808,53772.0
글로벌,201809,48798.0
글로벌,201810,64373.0
글로벌,201811,66361.0
글로벌,201812,62098.0
