국가명,기준연월,소비금액
글로벌,201801,2.0674233E7
글로벌,201802,1.8368499E7
글로벌,201803,2.4230516E7
글로벌,201804,2.6302353E7
글로벌,201805,2.5909527E7
글로벌,201806,2.4738539E7
글로벌,201807,2.5121248E7
글로벌,201808,2.2845942E7
글로벌,201809,2.1659407E7
글로벌,201810,2.7683378E7
글로벌,201811,3.133303E7
글로벌,201812,2.6967988E7
