,국가명,KTO카테고리소분류,소비금액비율
202401,중국,전체,18.12
202402,중국,전체,14.43
202403,중국,전체,11.68
202404,중국,전체,11.72
202405,중국,전체,10.96
202406,중국,전체,12.06
202407,중국,전체,12.64
202408,중국,전체,14.57
202409,중국,전체,12.78
202410,중국,전체,10.3
202411,중국,전체,10.51
202412,중국,전체,12.9
