국가명,기준연월,소비건수
중국,202401,13034.0
중국,202402,11435.0
중국,202403,13476.0
중국,202404,16493.0
중국,202405,16193.0
중국,202406,17273.0
중국,202407,18148.0
중국,202408,17906.0
중국,202409,18293.0
중국,202410,19847.0
중국,202411,18116.0
중국,202412,19590.0
