국가명,기준연월,소비금액
태국,201801,382346.0
태국,201802,349161.0
태국,201803,513383.0
태국,201804,785138.0
태국,201805,725126.0
태국,201806,568659.0
태국,201807,539653.0
태국,201808,513639.0
태국,201809,283199.0
태국,201810,532524.0
태국,201811,867191.0
태국,201812,467500.0
