기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
201801,태국,약국,45.73
201801,태국,성형외과,22.36
201801,태국,피부과,11.56
201801,태국,대학/종합병원,14.07
201801,태국,치과,3.52
201801,태국,안과,0.75
201801,태국,한의학과,0.5
201801,태국,한약방,1.51
201802,태국,약국,42.55
201802,태국,성형외과,25.84
201802,태국,피부과,11.55
201802,태국,대학/종합병원,13.98
201802,태국,치과,3.95
201802,태국,안과,0.91
201802,태국,한의학과,0.91
201802,태국,한약방,0.3
201803,태국,약국,45.01
201803,태국,성형외과,24.85
201803,태국,피부과,15.26
201803,태국,대학/종합병원,9.0
201803,태국,치과,4.11
201803,태국,안과,0.78
201803,태국,한의학과,0.39
201803,태국,한약방,0.59
201804,태국,약국,42.88
201804,태국,성형외과,23.47
201804,태국,피부과,12.83
201804,태국,대학/종합병원,11.11
201804,태국,치과,4.69
201804,태국,안과,0.78
201804,태국,한의학과,2.66
201804,태국,한약방,1.56
201805,태국,약국,45.0
201805,태국,성형외과,27.69
201805,태국,피부과,14.81
201805,태국,대학/종합병원,7.12
201805,태국,치과,3.46
201805,태국,안과,0.96
201805,태국,한의학과,0.77
201805,태국,한약방,0.19
201806,태국,약국,40.42
201806,태국,성형외과,26.95
201806,태국,피부과,13.31
201806,태국,대학/종합병원,11.69
201806,태국,치과,2.92
201806,태국,안과,2.92
201806,태국,한의학과,1.3
201806,태국,한약방,0.49
201807,태국,약국,44.92
201807,태국,성형외과,23.56
201807,태국,피부과,13.39
201807,태국,대학/종합병원,10.68
201807,태국,치과,4.07
201807,태국,안과,1.69
201807,태국,한의학과,1.36
201807,태국,한약방,0.34
201808,태국,약국,41.47
201808,태국,성형외과,27.18
201808,태국,피부과,11.9
201808,태국,대학/종합병원,10.32
201808,태국,치과,5.16
201808,태국,안과,1.19
201808,태국,한의학과,2.38
201808,태국,한약방,0.4
201809,태국,약국,46.06
201809,태국,성형외과,23.03
201809,태국,피부과,15.78
201809,태국,대학/종합병원,7.68
201809,태국,치과,5.33
201809,태국,안과,0.85
201809,태국,한의학과,1.28
201810,태국,약국,50.08
201810,태국,성형외과,21.33
201810,태국,피부과,12.98
201810,태국,대학/종합병원,9.27
201810,태국,치과,2.78
201810,태국,안과,0.31
201810,태국,한의학과,2.63
201810,태국,한약방,0.62
201811,태국,약국,43.2
201811,태국,성형외과,25.24
201811,태국,피부과,14.56
201811,태국,대학/종합병원,10.68
201811,태국,치과,2.91
201811,태국,안과,0.97
201811,태국,한의학과,2.43
201812,태국,약국,46.53
201812,태국,성형외과,21.57
201812,태국,피부과,16.1
201812,태국,대학/종합병원,12.11
201812,태국,치과,2.66
201812,태국,안과,0.44
201812,태국,한의학과,0.3
201812,태국,한약방,0.3
