,국가명,KTO카테고리소분류,소비건수비율
202101,미국,전체,56.47
202102,미국,전체,57.29
202103,미국,전체,57.54
202104,미국,전체,59.16
202105,미국,전체,58.74
202106,미국,전체,60.46
202107,미국,전체,64.86
202108,미국,전체,59.99
202109,미국,전체,57.33
202110,미국,전체,57.76
202111,미국,전체,55.4
202112,미국,전체,51.26
