기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202101,미국,약국,39.06
202101,미국,대학/종합병원,30.39
202101,미국,피부과,8.8
202101,미국,치과,11.29
202101,미국,한의학과,5.88
202101,미국,성형외과,2.38
202101,미국,안과,2.15
202101,미국,한약방,0.04
202102,미국,약국,36.71
202102,미국,대학/종합병원,36.16
202102,미국,피부과,8.15
202102,미국,치과,9.98
202102,미국,한의학과,5.44
202102,미국,성형외과,1.8
202102,미국,안과,1.76
202102,미국,한약방,0.01
202103,미국,약국,36.97
202103,미국,대학/종합병원,34.2
202103,미국,피부과,8.3
202103,미국,치과,10.1
202103,미국,한의학과,6.18
202103,미국,성형외과,2.09
202103,미국,안과,2.13
202103,미국,한약방,0.02
202104,미국,약국,37.19
202104,미국,대학/종합병원,33.95
202104,미국,피부과,8.5
202104,미국,치과,10.01
202104,미국,한의학과,5.73
202104,미국,성형외과,2.46
202104,미국,안과,2.1
202104,미국,한약방,0.06
202105,미국,약국,38.41
202105,미국,대학/종합병원,32.55
202105,미국,피부과,8.92
202105,미국,치과,9.75
202105,미국,한의학과,5.52
202105,미국,성형외과,2.71
202105,미국,안과,2.09
202105,미국,한약방,0.04
202106,미국,약국,36.49
202106,미국,대학/종합병원,33.38
202106,미국,피부과,9.05
202106,미국,치과,10.53
202106,미국,한의학과,5.15
202106,미국,성형외과,2.95
202106,미국,안과,2.4
202106,미국,한약방,0.04
202107,미국,약국,35.65
202107,미국,대학/종합병원,34.54
202107,미국,피부과,9.6
202107,미국,치과,10.08
202107,미국,한의학과,4.92
202107,미국,성형외과,2.65
202107,미국,안과,2.54
202107,미국,한약방,0.02
202108,미국,약국,36.34
202108,미국,대학/종합병원,35.62
202108,미국,피부과,8.35
202108,미국,치과,9.61
202108,미국,한의학과,5.13
202108,미국,성형외과,2.51
202108,미국,안과,2.38
202108,미국,한약방,0.07
202109,미국,약국,39.92
202109,미국,대학/종합병원,31.34
202109,미국,피부과,8.73
202109,미국,치과,9.64
202109,미국,한의학과,5.3
202109,미국,성형외과,2.77
202109,미국,안과,2.23
202109,미국,한약방,0.07
202110,미국,약국,39.23
202110,미국,대학/종합병원,31.79
202110,미국,피부과,8.59
202110,미국,치과,10.06
202110,미국,한의학과,5.09
202110,미국,성형외과,3.02
202110,미국,안과,2.17
202110,미국,한약방,0.05
202111,미국,약국,39.01
202111,미국,대학/종합병원,32.89
202111,미국,피부과,8.25
202111,미국,치과,9.81
202111,미국,한의학과,4.54
202111,미국,성형외과,3.06
202111,미국,안과,2.34
202111,미국,한약방,0.08
202112,미국,약국,41.5
202112,미국,대학/종합병원,28.46
202112,미국,피부과,9.84
202112,미국,치과,9.8
202112,미국,한의학과,5.26
202112,미국,성형외과,2.58
202112,미국,안과,2.51
202112,미국,한약방,0.04
