기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202501,태국,피부과,40.13
202501,태국,성형외과,54.51
202501,태국,약국,2.4
202501,태국,대학/종합병원,1.68
202501,태국,치과,0.81
202501,태국,한의학과,0.12
202501,태국,안과,0.36
202501,태국,한약방,0.0
202502,태국,피부과,40.26
202502,태국,성형외과,54.55
202502,태국,약국,2.08
202502,태국,대학/종합병원,1.97
202502,태국,치과,0.71
202502,태국,한의학과,0.25
202502,태국,안과,0.17
202502,태국,한약방,0.0
202503,태국,피부과,50.6
202503,태국,성형외과,44.25
202503,태국,약국,2.31
202503,태국,대학/종합병원,1.68
202503,태국,치과,0.54
202503,태국,한의학과,0.4
202503,태국,안과,0.2
202503,태국,한약방,0.0
202504,태국,피부과,54.02
202504,태국,성형외과,41.19
202504,태국,약국,2.16
202504,태국,대학/종합병원,2.05
202504,태국,치과,0.44
202504,태국,한의학과,0.12
202504,태국,안과,0.02
202504,태국,한약방,0.0
202505,태국,피부과,54.86
202505,태국,성형외과,37.9
202505,태국,약국,3.96
202505,태국,대학/종합병원,2.01
202505,태국,치과,1.1
202505,태국,한의학과,0.13
202505,태국,안과,0.04
202505,태국,한약방,0.01
202506,태국,피부과,50.63
202506,태국,성형외과,42.1
202506,태국,약국,4.72
202506,태국,대학/종합병원,1.11
202506,태국,치과,0.45
202506,태국,한의학과,0.18
202506,태국,안과,0.79
202506,태국,한약방,0.01
202507,태국,피부과,56.7
202507,태국,성형외과,32.16
202507,태국,약국,5.85
202507,태국,대학/종합병원,2.24
202507,태국,치과,1.96
202507,태국,한의학과,0.78
202507,태국,안과,0.3
202507,태국,한약방,0.0
202508,태국,피부과,51.9
202508,태국,성형외과,39.74
202508,태국,약국,4.97
202508,태국,대학/종합병원,1.29
202508,태국,치과,1.3
202508,태국,한의학과,0.26
202508,태국,안과,0.53
202508,태국,한약방,0.0
202509,태국,피부과,60.46
202509,태국,성형외과,30.59
202509,태국,약국,4.79
202509,태국,대학/종합병원,1.33
202509,태국,치과,1.57
202509,태국,한의학과,1.11
202509,태국,안과,0.15
202509,태국,한약방,0.0
202510,태국,피부과,66.1
202510,태국,성형외과,27.39
202510,태국,약국,4.66
202510,태국,대학/종합병원,0.59
202510,태국,치과,0.95
202510,태국,한의학과,0.17
202510,태국,안과,0.13
202510,태국,한약방,0.0
202511,태국,피부과,63.18
202511,태국,성형외과,29.25
202511,태국,약국,5.7
202511,태국,대학/종합병원,1.21
202511,태국,치과,0.45
202511,태국,한의학과,0.19
202511,태국,안과,0.02
202511,태국,한약방,0.0
202512,태국,피부과,55.83
202512,태국,성형외과,36.94
202512,태국,약국,5.68
202512,태국,대학/종합병원,0.77
202512,태국,치과,0.6
202512,태국,한의학과,0.15
202512,태국,안과,0.03
202512,태국,한약방,0.0
