국가명,기준연월,소비금액
태국,202501,1951242.0
태국,202502,2614056.0
태국,202503,3207307.0
태국,202504,6001598.0
태국,202505,3836111.0
태국,202506,2550741.0
태국,202507,2385120.0
태국,202508,1882759.0
태국,202509,2686478.0
태국,202510,5116462.0
태국,202511,5099337.0
태국,202512,6385636.0
