국가명,기준연월,소비금액
태국,202101,35844.0
태국,202102,27255.0
태국,202103,49830.0
태국,202104,42889.0
태국,202105,41435.0
태국,202106,60921.0
태국,202107,38954.0
태국,202108,33572.0
태국,202109,50400.0
태국,202110,39176.0
태국,202111,63646.0
태국,202112,66912.0
