기준연월,시도명,소비금액_(전체)
202501,제주특별자치도,1074495.0
202502,제주특별자치도,816180.0
202503,제주특별자치도,1217789.0
202504,제주특별자치도,1466927.0
202505,제주특별자치도,1837262.0
202506,제주특별자치도,1813446.0
202507,제주특별자치도,1906475.0
202508,제주특별자치도,2007447.0
202509,제주특별자치도,2270967.0
202510,제주특별자치도,2037061.0
202511,제주특별자치도,2305006.0
202512,제주특별자치도,2924278.0
