국가명,기준연월,소비금액
대만,202301,341680.0
대만,202302,412061.0
대만,202303,562475.0
대만,202304,697427.0
대만,202305,683689.0
대만,202306,1051227.0
대만,202307,902619.0
대만,202308,860113.0
대만,202309,1476975.0
대만,202310,1399089.0
대만,202311,1933243.0
대만,202312,2178502.0
