기준연월,시도명,소비금액_(전체)
202501,강원특별자치도,95601.0
202502,강원특별자치도,90305.0
202503,강원특별자치도,97293.0
202504,강원특별자치도,111164.0
202505,강원특별자치도,104902.0
202506,강원특별자치도,94645.0
202507,강원특별자치도,119849.0
202508,강원특별자치도,71126.0
202509,강원특별자치도,129606.0
202510,강원특별자치도,107434.0
202511,강원특별자치도,114075.0
202512,강원특별자치도,171348.0
