국가명,기준연월,소비금액
일본,202201,580200.0
일본,202202,610823.0
일본,202203,792677.0
일본,202204,736534.0
일본,202205,981209.0
일본,202206,945411.0
일본,202207,1955447.0
일본,202208,3305437.0
일본,202209,3061960.0
일본,202210,3926182.0
일본,202211,4115368.0
일본,202212,4631815.0
