기준연월,시도명,소비금액_(전체)
202501,전라남도,38004.0
202502,전라남도,39987.0
202503,전라남도,36906.0
202504,전라남도,55486.0
202505,전라남도,72764.0
202506,전라남도,46896.0
202507,전라남도,61472.0
202508,전라남도,35060.0
202509,전라남도,52758.0
202510,전라남도,58679.0
202511,전라남도,52802.0
202512,전라남도,66340.0
