국가명,기준연월,소비건수
태국,202001,884.0
태국,202002,1047.0
태국,202003,291.0
태국,202004,293.0
태국,202005,302.0
태국,202006,340.0
태국,202007,323.0
태국,202008,327.0
태국,202009,307.0
태국,202010,234.0
태국,202011,225.0
태국,202012,297.0
