기준연월,시도명,소비금액_(전체)
202501,대구광역시,773195.0
202502,대구광역시,838863.0
202503,대구광역시,1224958.0
202504,대구광역시,1331259.0
202505,대구광역시,1206712.0
202506,대구광역시,1286199.0
202507,대구광역시,1166669.0
202508,대구광역시,1285508.0
202509,대구광역시,1522056.0
202510,대구광역시,1456079.0
202511,대구광역시,838574.0
202512,대구광역시,853353.0
