,국가명,KTO카테고리소분류,소비금액비율
202401,홍콩,전체,2.71
202402,홍콩,전체,2.96
202403,홍콩,전체,3.24
202404,홍콩,전체,3.29
202405,홍콩,전체,3.78
202406,홍콩,전체,4.34
202407,홍콩,전체,4.97
202408,홍콩,전체,4.68
202409,홍콩,전체,4.84
202410,홍콩,전체,4.83
202411,홍콩,전체,4.8
202412,홍콩,전체,5.4
