국가명,기준연월,소비건수
홍콩,202401,2937.0
홍콩,202402,2832.0
홍콩,202403,3577.0
홍콩,202404,4633.0
홍콩,202405,5216.0
홍콩,202406,5818.0
홍콩,202407,7068.0
홍콩,202408,6553.0
홍콩,202409,6586.0
홍콩,202410,7998.0
홍콩,202411,7560.0
홍콩,202412,8808.0
