,국가명,KTO카테고리소분류,소비건수비율
202401,홍콩,전체,2.17
202402,홍콩,전체,2.34
202403,홍콩,전체,2.06
202404,홍콩,전체,2.18
202405,홍콩,전체,2.37
202406,홍콩,전체,2.6
202407,홍콩,전체,3.22
202408,홍콩,전체,3.24
202409,홍콩,전체,2.91
202410,홍콩,전체,2.8
202411,홍콩,전체,2.81
202412,홍콩,전체,3.54
