기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202001,중국,대학/종합병원,4.81
202001,중국,약국,82.55
202001,중국,피부과,4.7
202001,중국,치과,1.93
202001,중국,성형외과,4.73
202001,중국,한의학과,0.72
202001,중국,안과,0.31
202001,중국,한약방,0.24
202002,중국,대학/종합병원,3.21
202002,중국,약국,89.18
202002,중국,피부과,2.01
202002,중국,치과,2.3
202002,중국,성형외과,1.93
202002,중국,한의학과,0.64
202002,중국,안과,0.38
202002,중국,한약방,0.35
202003,중국,대학/종합병원,9.7
202003,중국,약국,68.67
202003,중국,피부과,6.23
202003,중국,치과,6.93
202003,중국,성형외과,3.62
202003,중국,한의학과,3.2
202003,중국,안과,1.28
202003,중국,한약방,0.37
202004,중국,대학/종합병원,11.28
202004,중국,약국,60.44
202004,중국,피부과,7.28
202004,중국,치과,9.25
202004,중국,성형외과,4.55
202004,중국,한의학과,5.85
202004,중국,안과,1.25
202004,중국,한약방,0.1
202005,중국,대학/종합병원,12.25
202005,중국,약국,61.07
202005,중국,피부과,7.97
202005,중국,치과,7.76
202005,중국,성형외과,4.25
202005,중국,한의학과,4.86
202005,중국,안과,1.47
202005,중국,한약방,0.37
202006,중국,대학/종합병원,12.77
202006,중국,약국,58.64
202006,중국,피부과,8.74
202006,중국,치과,8.87
202006,중국,성형외과,4.47
202006,중국,한의학과,4.92
202006,중국,안과,1.5
202006,중국,한약방,0.08
202007,중국,대학/종합병원,17.18
202007,중국,약국,52.14
202007,중국,피부과,10.19
202007,중국,치과,9.86
202007,중국,성형외과,4.9
202007,중국,한의학과,3.91
202007,중국,안과,1.45
202007,중국,한약방,0.36
202008,중국,대학/종합병원,21.88
202008,중국,약국,51.9
202008,중국,피부과,7.81
202008,중국,치과,8.65
202008,중국,성형외과,4.27
202008,중국,한의학과,3.81
202008,중국,안과,1.56
202008,중국,한약방,0.11
202009,중국,대학/종합병원,27.3
202009,중국,약국,46.01
202009,중국,피부과,8.7
202009,중국,치과,8.17
202009,중국,성형외과,3.65
202009,중국,한의학과,5.01
202009,중국,안과,1.09
202009,중국,한약방,0.07
202010,중국,대학/종합병원,28.02
202010,중국,약국,46.32
202010,중국,피부과,9.52
202010,중국,치과,7.51
202010,중국,성형외과,3.41
202010,중국,한의학과,3.7
202010,중국,안과,1.28
202010,중국,한약방,0.26
202011,중국,대학/종합병원,37.88
202011,중국,약국,40.96
202011,중국,피부과,7.38
202011,중국,치과,6.16
202011,중국,성형외과,3.42
202011,중국,한의학과,2.77
202011,중국,안과,1.24
202011,중국,한약방,0.19
202012,중국,대학/종합병원,40.02
202012,중국,약국,39.79
202012,중국,피부과,6.75
202012,중국,치과,5.38
202012,중국,성형외과,4.05
202012,중국,한의학과,3.06
202012,중국,안과,0.68
202012,중국,한약방,0.29
