,국가명,KTO카테고리소분류,소비건수비율
202001,중국,전체,36.06
202002,중국,전체,30.24
202003,중국,전체,14.31
202004,중국,전체,13.8
202005,중국,전체,12.62
202006,중국,전체,10.73
202007,중국,전체,11.73
202008,중국,전체,12.21
202009,중국,전체,13.33
202010,중국,전체,12.67
202011,중국,전체,14.98
202012,중국,전체,12.76
