,국가명,KTO카테고리소분류,소비금액비율
202001,중국,전체,44.82
202002,중국,전체,39.1
202003,중국,전체,29.45
202004,중국,전체,39.29
202005,중국,전체,29.43
202006,중국,전체,28.43
202007,중국,전체,28.97
202008,중국,전체,22.5
202009,중국,전체,28.74
202010,중국,전체,22.06
202011,중국,전체,26.16
202012,중국,전체,26.52
