국가명,기준연월,소비건수
미국,202401,46406.0
미국,202402,39839.0
미국,202403,54547.0
미국,202404,70045.0
미국,202405,75181.0
미국,202406,83475.0
미국,202407,81914.0
미국,202408,64300.0
미국,202409,64309.0
미국,202410,89315.0
미국,202411,80523.0
미국,202412,77002.0
