,국가명,KTO카테고리소분류,소비금액비율
202401,미국,전체,23.8
202402,미국,전체,24.48
202403,미국,전체,25.42
202404,미국,전체,26.78
202405,미국,전체,25.68
202406,미국,전체,27.52
202407,미국,전체,26.4
202408,미국,전체,22.51
202409,미국,전체,22.95
202410,미국,전체,26.21
202411,미국,전체,24.61
202412,미국,전체,23.2
