국가명,기준연월,소비금액
미국,202401,1.3124265E7
미국,202402,1.176207E7
미국,202403,1.7708429E7
미국,202404,2.308446E7
미국,202405,2.2396835E7
미국,202406,2.4329048E7
미국,202407,2.1870307E7
미국,202408,1.8121506E7
미국,202409,2.1979605E7
미국,202410,3.1596341E7
미국,202411,2.8436508E7
미국,202412,2.526912E7
