,국가명,KTO카테고리소분류,소비건수비율
202401,미국,전체,34.34
202402,미국,전체,32.96
202403,미국,전체,31.48
202404,미국,전체,33.01
202405,미국,전체,34.15
202406,미국,전체,37.27
202407,미국,전체,37.3
202408,미국,전체,31.78
202409,미국,전체,28.46
202410,미국,전체,31.25
202411,미국,전체,29.97
202412,미국,전체,30.96
