기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202301,홍콩,한약방,0.0
202301,홍콩,피부과,25.05
202301,홍콩,성형외과,44.92
202301,홍콩,대학/종합병원,13.35
202301,홍콩,치과,9.16
202301,홍콩,약국,3.99
202301,홍콩,한의학과,2.11
202301,홍콩,안과,1.42
202302,홍콩,한약방,0.0
202302,홍콩,피부과,28.39
202302,홍콩,성형외과,45.71
202302,홍콩,대학/종합병원,12.0
202302,홍콩,치과,5.8
202302,홍콩,약국,3.61
202302,홍콩,한의학과,3.0
202302,홍콩,안과,1.48
202303,홍콩,한약방,0.0
202303,홍콩,피부과,31.95
202303,홍콩,성형외과,41.82
202303,홍콩,대학/종합병원,7.06
202303,홍콩,치과,9.56
202303,홍콩,약국,3.87
202303,홍콩,한의학과,3.27
202303,홍콩,안과,2.46
202304,홍콩,한약방,0.0
202304,홍콩,피부과,38.43
202304,홍콩,성형외과,34.67
202304,홍콩,대학/종합병원,10.16
202304,홍콩,치과,9.64
202304,홍콩,약국,3.64
202304,홍콩,한의학과,2.31
202304,홍콩,안과,1.14
202305,홍콩,한약방,0.0
202305,홍콩,피부과,42.58
202305,홍콩,성형외과,37.83
202305,홍콩,대학/종합병원,7.86
202305,홍콩,치과,4.17
202305,홍콩,약국,4.18
202305,홍콩,한의학과,2.81
202305,홍콩,안과,0.56
202306,홍콩,한약방,0.01
202306,홍콩,피부과,43.95
202306,홍콩,성형외과,27.03
202306,홍콩,대학/종합병원,13.44
202306,홍콩,치과,7.84
202306,홍콩,약국,3.59
202306,홍콩,한의학과,2.86
202306,홍콩,안과,1.29
202307,홍콩,한약방,0.01
202307,홍콩,피부과,44.84
202307,홍콩,성형외과,25.94
202307,홍콩,대학/종합병원,9.08
202307,홍콩,치과,11.07
202307,홍콩,약국,4.76
202307,홍콩,한의학과,2.65
202307,홍콩,안과,1.66
202308,홍콩,한약방,0.0
202308,홍콩,피부과,38.26
202308,홍콩,성형외과,35.56
202308,홍콩,대학/종합병원,10.16
202308,홍콩,치과,7.84
202308,홍콩,약국,3.53
202308,홍콩,한의학과,3.84
202308,홍콩,안과,0.8
202309,홍콩,피부과,47.31
202309,홍콩,성형외과,28.77
202309,홍콩,대학/종합병원,13.74
202309,홍콩,치과,4.34
202309,홍콩,약국,3.64
202309,홍콩,한의학과,1.36
202309,홍콩,안과,0.84
202310,홍콩,한약방,0.0
202310,홍콩,피부과,46.06
202310,홍콩,성형외과,29.45
202310,홍콩,대학/종합병원,9.74
202310,홍콩,치과,7.43
202310,홍콩,약국,4.33
202310,홍콩,한의학과,2.06
202310,홍콩,안과,0.93
202311,홍콩,한약방,0.0
202311,홍콩,피부과,46.13
202311,홍콩,성형외과,29.83
202311,홍콩,대학/종합병원,10.8
202311,홍콩,치과,6.77
202311,홍콩,약국,3.99
202311,홍콩,한의학과,1.44
202311,홍콩,안과,1.03
202312,홍콩,피부과,46.69
202312,홍콩,성형외과,28.57
202312,홍콩,대학/종합병원,8.9
202312,홍콩,치과,8.59
202312,홍콩,약국,4.72
202312,홍콩,한의학과,1.74
202312,홍콩,안과,0.8
