국가명,기준연월,소비금액
홍콩,202301,957895.0
홍콩,202302,815255.0
홍콩,202303,996554.0
홍콩,202304,1244630.0
홍콩,202305,1104413.0
홍콩,202306,1124532.0
홍콩,202307,1255666.0
홍콩,202308,1398244.0
홍콩,202309,1239580.0
홍콩,202310,1590791.0
홍콩,202311,1473061.0
홍콩,202312,1664089.0
