국가명,기준연월,소비금액
홍콩,202101,137194.0
홍콩,202102,125557.0
홍콩,202103,177790.0
홍콩,202104,206936.0
홍콩,202105,183711.0
홍콩,202106,247368.0
홍콩,202107,264104.0
홍콩,202108,245597.0
홍콩,202109,216247.0
홍콩,202110,264704.0
홍콩,202111,180417.0
홍콩,202112,230287.0
