기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202101,홍콩,약국,36.53
202101,홍콩,대학/종합병원,17.12
202101,홍콩,피부과,13.57
202101,홍콩,치과,16.08
202101,홍콩,한의학과,8.56
202101,홍콩,성형외과,5.01
202101,홍콩,안과,3.13
202102,홍콩,약국,37.27
202102,홍콩,대학/종합병원,29.06
202102,홍콩,피부과,9.42
202102,홍콩,치과,14.03
202102,홍콩,한의학과,5.21
202102,홍콩,성형외과,2.61
202102,홍콩,안과,2.4
202103,홍콩,약국,37.5
202103,홍콩,대학/종합병원,25.46
202103,홍콩,피부과,12.8
202103,홍콩,치과,11.13
202103,홍콩,한의학과,8.69
202103,홍콩,성형외과,2.74
202103,홍콩,안과,1.68
202104,홍콩,약국,42.66
202104,홍콩,대학/종합병원,17.81
202104,홍콩,피부과,12.72
202104,홍콩,치과,12.13
202104,홍콩,한의학과,6.89
202104,홍콩,성형외과,4.64
202104,홍콩,안과,3.14
202105,홍콩,약국,42.08
202105,홍콩,대학/종합병원,26.7
202105,홍콩,피부과,8.3
202105,홍콩,치과,10.41
202105,홍콩,한의학과,5.43
202105,홍콩,성형외과,3.92
202105,홍콩,안과,3.17
202106,홍콩,약국,40.06
202106,홍콩,대학/종합병원,26.87
202106,홍콩,피부과,11.76
202106,홍콩,치과,10.97
202106,홍콩,한의학과,3.82
202106,홍콩,성형외과,4.77
202106,홍콩,안과,1.75
202107,홍콩,한약방,0.1
202107,홍콩,약국,34.24
202107,홍콩,대학/종합병원,30.32
202107,홍콩,피부과,10.44
202107,홍콩,치과,12.75
202107,홍콩,한의학과,4.92
202107,홍콩,성형외과,4.92
202107,홍콩,안과,2.31
202108,홍콩,약국,36.37
202108,홍콩,대학/종합병원,34.25
202108,홍콩,피부과,11.13
202108,홍콩,치과,9.54
202108,홍콩,한의학과,2.97
202108,홍콩,성형외과,4.35
202108,홍콩,안과,1.38
202109,홍콩,한약방,0.12
202109,홍콩,약국,40.88
202109,홍콩,대학/종합병원,26.5
202109,홍콩,피부과,11.25
202109,홍콩,치과,10.75
202109,홍콩,한의학과,3.62
202109,홍콩,성형외과,5.62
202109,홍콩,안과,1.25
202110,홍콩,한약방,0.12
202110,홍콩,약국,36.52
202110,홍콩,대학/종합병원,33.29
202110,홍콩,피부과,9.43
202110,홍콩,치과,10.98
202110,홍콩,한의학과,2.27
202110,홍콩,성형외과,6.44
202110,홍콩,안과,0.95
202111,홍콩,한약방,0.11
202111,홍콩,약국,39.43
202111,홍콩,대학/종합병원,29.37
202111,홍콩,피부과,10.74
202111,홍콩,치과,8.8
202111,홍콩,한의학과,5.14
202111,홍콩,성형외과,4.34
202111,홍콩,안과,2.06
202112,홍콩,약국,41.24
202112,홍콩,대학/종합병원,30.14
202112,홍콩,피부과,9.11
202112,홍콩,치과,9.0
202112,홍콩,한의학과,4.79
202112,홍콩,성형외과,4.09
202112,홍콩,안과,1.64
