,국가명,KTO카테고리소분류,소비건수비율
202301,일본,전체,11.22
202302,일본,전체,14.02
202303,일본,전체,15.27
202304,일본,전체,12.69
202305,일본,전체,15.93
202306,일본,전체,18.46
202307,일본,전체,19.75
202308,일본,전체,21.74
202309,일본,전체,23.05
202310,일본,전체,19.2
202311,일본,전체,22.94
202312,일본,전체,19.14
