국가명,기준연월,소비금액
일본,202301,4198658.0
일본,202302,5264494.0
일본,202303,7425003.0
일본,202304,7862522.0
일본,202305,1.0298113E7
일본,202306,1.2275627E7
일본,202307,1.2585076E7
일본,202308,1.222899E7
일본,202309,1.4318122E7
일본,202310,1.3997864E7
일본,202311,1.6780966E7
일본,202312,1.274139E7
